Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah,Waktu
2808,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"JJB Jateng DIY Daihatsu Taruna Club (DTC), 14-15 Sept 24",2025-07-01
2809,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempat adem,jauh dari kebisingan,indah dengan view rawa pening dan kota sekitar,suasan malam lebih syahdu untuk camping. Pengelola ramah dan humanis,jika acara Camp kadang ada kunjungan dari pemdes polobogo,familiar banget...",2025-06-01
2810,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempat ini!! Ramah untuk berkemah!! Enak, sejuk, dekat. Wow",2025-04-01
2811,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Dingin, bagus pemandangannya terlihqt gunung dan danau",2025-03-01
2812,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempatnya asri dan sejuk, sudah lumayan ramai dengan pemukiman masyarakat. Fasilitas lumayan lengkap, kantin, toilet, gazebo, mushola,parkir luas banget. Wajib kesini untuk yang mau nge camp",2025-03-01
2813,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Always Loving You Tiyang Polobogo mas ateng,2025-03-01
2814,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Sangat cepat rekomendasi,2025-02-01
2815,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Murah meriah , bersih , toilet ready , pondok kopi dan tempat jajan makanan ready. View jossss",2025-02-01
2816,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"3 kali ke sini, sekali ikut acara, 2 kali bikin acara dengan 2 spot berbeda, terakhir di lantai 2 nya, lumayan luas walau cuma ada 1 pendopo aja, di bawah lebih lengkap ada pendopo, gazebo, taman kelinci, aviary , musholla dan warung. Pengelola sangat ramah, tarif terjangkau cenderung murah.",2025-01-01
2817,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempat yang bagus, cocok untuk bersantai dan berkemah, kita bisa melihat pemandangan yang indah apalagi disaat senja / malam hari.",2025-01-01
2818,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Asik untuk kemping kluarga,,👍👍 …",2025-01-01
2819,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Setahun yang lalu Nusantaride ngecamp disini.., tempatnya asik & syahdu. View rawapening dari atas sini memanjakan mata.. MCK banyak dan air lancar.. Salam lestari..",2025-01-01
2820,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Kebetulan anak kemah di sana. . Bersih.,2025-01-01
2821,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Bagus.sudah beberapankali kesini.,2025-01-01
2822,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempatnya cocok buat healing. Jauh dari perkotaan, namun tata tamannya bagus dan instagramable",2025-01-01
2823,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Bagus buat cemping,2025-01-01
2824,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Suasana sejuk tenang . Masih banyak suara burung burung. Akses mudah cmn kalo hujan perlu hati hati mgkin licin,2025-01-01
2825,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Kemah disini nyaman, pemandangan indah,dan amana",2025-01-01
2826,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,"Tempat menarik, view rawa pening, jalan akses hanya buat 1 mobil, gantian, tp ada pemandu, mobil harus benar2 sehat kalo mau kesini",2025-01-01
2827,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Wisata alam yang dikelola Desa Polobogo Getasan kab Semarang,  cocok untuk camping dan campervan, fasilitas cukup memadai, harga sewa tenda & tempat terjangkau …",2025-01-01
2828,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat yang bagus,2025-01-01
2829,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempat rekreasi alam, perkemahan Fasilitas air mudah, ada wc, kantin berbagai makanan instan",2025-01-01
2830,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Kesini tahun baru,durian enak,lokasi nyaman,fasilitas komplit,cocok camcer keluarga. Owner ramah☀️",2025-01-01
2831,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,Tempat yg bagus untuk refresing dgn kemping dgn suasana yg menyegarkan,2025-01-01
2832,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Lokasi nyaman, tenang, view ke telaga rawapening",2024-01-01
2833,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Tempatnya luas enak camping disini, klo malem viewnya citylamp suasana enak nyaman klo musim durian banyak durian runtuh/jatuh 😁😁 …",2024-01-01
2834,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",3.0,"pemandanganya lumayan, cocoklah klo pingin ngabisin waktu , . .",2024-01-01
2835,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,Tempat ini cocok buat healing terutama bagi traveler yg menyukai pemandangan alam dgn kebun durian yang rasa nya enak.,2024-01-01
2836,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Jos Indah Syahdu Keren,2024-01-01
2837,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,Suasana ok,2024-01-01
2838,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,Fasilitas baik,2024-01-01
2839,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat yang dingin,2024-01-01
2840,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat Saya Camping Bersama Teman Sekolah,2024-01-01
2841,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,"Cocok utk camping kalau cari udara yg tidak terlalu dingin, fasilitas listrik, toilet, & menyewakan perlengkapan camping jg. View rawa pening, gunung andong, gunung ungaran. Area camping luas, pengelola juga ramah & stand by terus. HTM camping 15 rb/org kalau campervan 75 rb.",2024-01-01
2842,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",2.0,Entrance via polobogo jalan menurun tajam. Hati2 mtor matic bisa blong,2024-01-01
2843,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",3.0,Lemah he nak udan mblenyek mbledos gedi,2024-01-01
2844,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,sangat bagus,2024-01-01
2845,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,"Seperti namanya tempatnya cocok buat nge camp, selain itu cocok juga buat piknik keluarga, bawa tikar dan rantang sambil menikmati pemandangan. Pake sandal aja, kalo hujan becek. Perjalanan menuju ke camp ground rada serem, apa lagi pas pulang, nanjaak maksimal. Tiket masuknya @10k",2024-01-01
2846,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"View rawa pening, semoga semakin berkembang dan tambah maju",2024-01-01
2847,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,Buat Camping view lumayan tp untuk tempat kalo siang panas,2024-01-01
2848,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Nuansa sejuk dan tenang. Tempat camping yang cocok bagi yang menyukai ketenangan dan hawa sejuk, pagi hari ketika membuka mata sudah disuguhi view pemandangan kota dari atas bukit. Tempatnya luas dengan fasilitas yang memadahi juga bersih. Pembangunan masih belum 100%, bagi penikmat alam sudah dipastikan bisa menikmati udara yang masih benar-benar segar dan alami.",2024-01-01
2849,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat camping cocok buat  keluarga dan anak2 sekolah,2023-01-01
2850,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempatnya nyaman dan asri,2023-01-01
2851,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Mantaapppp,. Pertama kali kemarin pas acara FamGhat VES,. Cuman view nya kurang luas secara pandangan Tapi bagus kok😄😁🙏🙏🙏👍👍👍 …",2023-01-01
2852,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",3.0,Nampak camp ground baru yg layak di jadwalken untuk di kunjungi dan ngecamp di sana.,2023-01-01
2853,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat bagussss kerenn,2023-01-01
2854,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Kemarin aku berkemah di sini dan terasa dingin di malam hari, tempat ini lengkap, ada juga banyak tempat menarik di sini, seperti spot foto yang mendukung ❤❤😍😍 …",2023-01-01
2855,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,"Tempat seru, pelayanan ramah",2023-01-01
2856,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat yang berkesan,2023-01-01
2857,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempatnya keren...mantap..,2023-01-01
2858,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat terbaik untuk berkemah yang menyenangkan✨❤️,2023-01-01
2859,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,Tempat nyaman,2023-01-01
2860,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Lokasi y cocok buat camp....,2023-01-01
2861,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Pemandangan ok Fasilitas lengkap Sayang agak jauh kedalam masuknya,2023-01-01
2862,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",4.0,"Camp Ground Kuncen, dengan view danau Rawa Pening terletak di Kecamatan Getasan Kabupaten Semarang Sekitar 700 mdpl, Suasana hening, jauh dari keramaian, cocok untuk camping mandiri, disediakan juga sewa tenda dan perlengkapan kemah, cocok …",2023-01-01
2863,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",3.0,Adakah info kontak pengelolanya pak..??,2022-01-01
2864,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,Tempat pertama di area ini yang menawarkan berkemah mobil dengan pemandangan menakjubkan dari Rawa Pening dan Gunung Ungaran. Anda dapat melihat lampu-lampu kota di malam hari. Tempat yang bagus untuk menemukan ketenangan jiwa.,2022-01-01
2865,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Fasilitas komplit, teduh, angin sejuk, bersih dan pemandangan indah",2022-01-01
2866,Kuncen Camp Ground,"Kab. Semarang, Jawa Tengah",5.0,"Rekomendasi bagi yang mau mengadakan acara camping sekala besar bisa dilaksanakan disini, tempatnya nyaman untuk camping ceria, ada mushola, cafe, toilet dan lapangan. Jika hendak kesini kondisi kendaraan harus prima karena jalan curam dan hanya muat 1 mobil saja.",2022-01-01
2867,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,tempat yg sangat cocok buat ngadem...refresh...dgn suasana yg hening,2025-12-04
2868,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Tempat yang asyik buat campung,2025-12-01
2869,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Seru asri n tempat camping ratan lurung ,oner ramah ,pemandangan bagus bgt fasilitas smg tambah okle lagi .kapan2 camping di sana lagi hari biasa pun ada teman nya jd seru",2025-11-01
2870,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Terbaik view nya,2025-11-01
2871,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Tempat sederhana tapi menyajikan view yg indah. Bisa sewa tenda,sewa peralatan camping juga ada. Waktu ke sana bareng keluarga. Menyenangkan. Harga murah.",2025-10-01
2872,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",1.0,Hari Rabu ke sana dan tutup. Tidak tahu apakah memang sudah tutup atau kebetulan saya ke sana pas tutup. Nomor kontak dihubungi tidak menjawab.,2025-10-01
2873,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",3.0,"Saya sebagai pecinta camping sangat apresiasi buat pengelola Tempat lokasi masi perlu perwatan jalan masi seadanya… Sebagai masukan dan saran juga review saya untuk saat ini jangan di buka dengan sebutkan campervan dulu lebih baik camp ground saja lebih fair dan sesuai… Dengan biaya 150rb/lahan (campervan) listrik 50rb sangat belum layak😊 Saya ke sana dengan tujuan camping dan explorasi tempat untuk survei juga mempromosikan tempat2 camp… Tentunya ini sangan mahal dan perlu evaluasi ulang  terkait harga,,, Lahan sebutan campervan itu bisa parkir jejer proper dan tenda bisa menghadap ke view utama… Untuk harga segitu tentu belum layak dengan fasilitas dan lokasi saat ini.. Jadi mohon untuk pengelola bisa di sesuaikan saja tempatnya dengan sebutan camping ground biaya berapa dan parkir mobil berapa…sukses selalu pengelola semoga point utamanya yaitu di tarif dengan fasilitas yang ada.",2025-09-01
2874,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,basecamp unik dan cantik dari angle yang berbeda dari gunung ungaran. tempatnya classic dan masih asri. …,2025-08-01
2875,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,basecamp unik dan cantik dari angle yang berbeda dari gunung ungaran. tempatnya classic dan masih asri.  jika kalian berada di basecamp mohon pengertiannya untuk menjaga kelestarian alam di sekitar. jangan buang sampah sembarangan ya karena sudah tersedia untuk tempat sampahnya. lebih baik lagi ngobrol dengan bapak yang ada di basecamp orangnya sangat ramah dan pastinya bikin betah untuk pingin tau seluk beluk dari basecamp ratan lurung.,2025-08-01
2876,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Syahdu,2025-07-01
2877,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Menenangkan dg suasana alam,2025-07-01
2878,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Visit area camp ini pas libur imlek 2025. Nge camp 4D3N dengan cuaca saat itu cukup ekstrim hujan angin. …,2025-04-01
2879,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Basecamp pendakian Gunung Ungaran yang masih baru, tempat nyaman banget dengan view terbaik karena menghadap langsung gunung gunung di jawa tengah dan terbuka bebas, fasilitas sudah komplit ada kamar mandi, mushola, parkir yg luas dan warung. Akses lumayan mudah untuk masuk motor dan mobil, cobain kesini untuk pengalaman baru ke Gunung Ungaran.",2025-03-01
2880,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Basecamp Gunung Ungaran yang terbaru, viewnya spesial, fasilitas basecamp lengkap, ada warungnya juga jadi enak buat hangout setelah capek mendaki Gunung Ungaran :)",2025-03-01
2881,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Tempat camping ground yg asik..busa juga buat campervan juga,2025-03-01
2882,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Seru bgt dimari, romantis buat berdua sama istri & seru utk ngumpul bareng temen & klg. Sini2 lagi tp ndak akan pernah bosen",2025-02-01
2883,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Visit area camp ini pas libur imlek 2025. Nge camp 4D3N dengan cuaca saat itu cukup ekstrim hujan angin.  POV saya : - Kalau mobil FWD cc kecil better cek kondisi mobil dan pastikan driver paham kondisi jalan karena tanjakan yg terjal dan licin (saya pakai unit Raize 1.0 turbo) - Area bisa pakai tenda ukuran besar (saya pakai Nature Hike V17 dengan luas 4x6 meter) - Area colokan listrik sangat terbatas - Ada toilet di dekat warung milik owner - Ada musholla cukup luas - Tidak bisa campervan, jadi mobil diparkir di area depan warung atau sebelah warung - Spot paling apik di sebelah kolam (paling atas) namun harus prepare kabel listrik minimal 25 meter karena colokan saat itu hanya terbatas di warung owner - Spot lokasi tenda sudah di blok dan space terbatas, baiknya reservasi sebelum datang supaya bisa mendapatkan tempat - Area jalan menuju lokasi hanya bisa diakses 1 mobil, jalan masih tanah dan terjal. Pastikan ban dalam kondisi prima. - Kondisi cerah, view 6 gunung.  So far bakal balik lagi kesini saat musim kemarau supaya view nya lebih cantik.",2025-04-01
2884,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Tempat syahdu banget utk ngajak anak2 ngenalin alam yg masih asri supaya mereka bisa mencintai alam sekitar & ikut melestarikanya,2025-02-01
2885,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"View bagus, bersih,sejuk cocok untuk liburan",2025-02-01
2886,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Salah satu spot camping view n basecampnya juaraaa......,2025-02-01
2887,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Basecamp tertinggi di gunung ungaran view sangat memuaskan, orang orang basecamp nya friendly & ramah Suasana alam nya masih fresh cocok banget buat yang suka suasana damai",2025-02-01
2888,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"2 Januari 2025 baru saja berkunjung, sangat rekomended buat yg ingin menenangkan diri di alam, buat keluarga juga asyik, deket dg tempat wisata yg lain juga, insyaAllah berkunjung lagi bawa keluarga",2025-02-01
2889,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Basecamp Ratan Lurung CampingGround & Jalur pendakian 👍👍👍,2025-01-01
2890,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Sangat bagus,sangat enak",2025-01-01
2891,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"Asyik ,sarana edukasi pertanian ,camping ,warung kopi di pengunungan udara sejuk",2025-01-01
2892,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Sungguh momen tempat dan keindahan yang istimewa yang akan datang... Tetap aman dan lebih rileks dari sebelumnya...,2024-01-01
2893,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,Api unggun anget pagi seger....jos pokoke,2024-01-01
2894,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jawa Tengah",5.0,"New ratan Wulung camp dengan berbagai fasilitas : warung, kamar mandi, mushola. Spot tempat untuk tenda juga cukup banyak. Cocok untuk melihat sunrise dan menenangkan hati.",2024-01-01
2895,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Menarik & tempat bagus,2025-11-19
2896,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Cukup Nyaman untuk melatih hidup di alam terbuka,2025-07-19
2897,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Tempat yg cocok untuknanak anak dan kemah,2025-04-19
2898,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Tempat nya bagus,2024-12-19
2899,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,"Tempat yg enak untuk berkemah murid2 SD dan SMP. dengan fasilitas kamar mandi besertabair hangatnya. Cuma tidak ada mushola. Cerita dari anak2 kami,sholat dilakukan di bekas gereja. Mohon untuk bisa difasilitasi sebuah ruang untuk",2024-12-19
2900,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",4.0,"baguss, udara nya segar nyaman dan higienis🍃💦 …",2024-12-19
2901,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Bagus view,2024-12-19
2902,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",4.0,Yaa mayan bagus hehehe,2024-12-19
2903,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Tempat yang bagus untuk berkemah,2023-12-19
2904,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Pelayananan yang baik dan sangat ramah,2023-12-19
2905,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Nyaman.  Selimut kecil n tipis untuk ukuran orang dewasa yg menginap.,2023-12-19
2906,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,nyaman untuk acara organisasi..nuansa outdoor.. ada aulanya juga bisa untuk sekitar 100 org.kamar mandi banyak. pelayanan ramah,2023-12-19
2907,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,"Pas kesono pas Malem minggu,rame bnget... Kopi nya mak nyus,baristanya kayaknya prof banget...ngerti selera kita... Pisang gorengnya kriuk... Mantep pokoknya...",2023-12-19
2908,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",4.0,Hawanya sejuk dan tempatnya nyaman MCK lumayan tdk terlalu bersih juga tidak terlalu kotor.,2023-12-19
2909,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Pokonya kesini deh wis.,2023-12-19
2910,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",5.0,Bisa order mebel / furnitur sesui ke inginan,2023-12-19
2911,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",4.0,"Tempatnya bersih, toilet banyak dan ada fasilitas air hangat.",2023-12-19
2912,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",3.0,Lokasi nyaman,2023-12-19
2913,Villa & Camping Ground Pinus Kenteng,"Kab. Semarang, Jawa Tengah",4.0,tempat a bgs bgt,2023-12-19
